Sensor ID,Max of Sensor,Average of Sensor,Number of Exceedances,Average Max Column,Max Value,99.9th Percentile of Sensor,Max of 99.9th Percentile,8 Hour Average of Sensor,8 Hour Max
65,88.36,11.846418059748968,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64132424249999,54.000347514194175
66,88.36,11.846898799153642,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64574677499999,54.000347514194175
67,88.36,11.847165151184049,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.65809485000012,54.000347514194175
68,88.36,11.847124123120013,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.67898711251109,54.000347514194175
69,88.36,11.84717810985747,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.693019475035996,54.000347514194175
70,88.36,11.846834699304837,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.68322076258719,54.000347514194175
71,88.36,11.845989830580375,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.66253627517212,54.000347514194175
72,88.36,11.845369788521396,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.648677266655234,54.000347514194175
73,88.36,11.84526734510738,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.643110929373094,54.000347514194175
74,88.36,11.845566333456848,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64151313543544,54.000347514194175
75,88.36,11.846081313016386,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64130764015238,54.000347514194175
76,88.36,11.847107415235836,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64340447022309,54.000347514194175
77,88.36,11.848878379600558,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.648911293484936,54.000347514194175
78,88.36,11.850526381796405,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.654265540193535,54.000347514194175
79,88.36,11.851540688707331,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.65299313338338,54.000347514194175
80,88.36,11.847562906006164,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
81,88.36,11.847645502114666,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999998,54.000347514194175
82,88.36,11.847956792815465,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
83,88.36,11.848485831821373,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
84,88.36,11.848396279558097,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
85,88.36,11.847252189383738,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
86,88.36,11.846644096863477,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64039282512499,54.000347514194175
87,88.36,11.847206997806726,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64347375749999,54.000347514194175
88,88.36,11.847903764108372,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.65563186250296,54.000347514194175
89,88.36,11.847949255531516,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.68577292502155,54.000347514194175
90,88.36,11.84802587925121,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.7131958125668,54.000347514194175
91,88.36,11.847554661371676,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.69833810015496,54.000347514194175
92,88.36,11.84614520689241,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.66546291279621,54.000347514194175
93,88.36,11.845325209770357,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.648046913351855,54.000347514194175
94,88.36,11.845511501639043,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.6426480130561,54.000347514194175
95,88.36,11.846123030798005,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.641295934593224,54.000347514194175
96,88.36,11.846793645883468,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64171509517809,54.000347514194175
97,88.36,11.848252593816838,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64568283771283,54.000347514194175
98,88.36,11.849573779810056,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.650551778779814,54.000347514194175
99,88.36,11.850354174695804,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.65147518124711,54.000347514194175
100,88.36,11.851803566472798,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64673430664699,54.000347514194175
101,88.36,11.848416123399405,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
102,88.36,11.848267419861777,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999998,54.000347514194175
103,88.36,11.848234441948465,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999998,54.000347514194175
104,88.36,11.848548326708173,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
105,88.36,11.849238940860484,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
106,88.36,11.848994174762735,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999998,54.000347514194175
107,88.36,11.847456390951795,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000250508999,54.000347514194175
108,88.36,11.847513686585255,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64115553374999,54.000347514194175
109,88.36,11.849101860050741,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.65058376000707,54.000347514194175
110,88.36,11.849724241375093,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.694292812539416,54.000347514194175
111,88.36,11.849867418059727,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.761139050119624,54.000347514194175
112,88.36,11.84903900974711,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.73232725026472,54.000347514194175
113,88.36,11.846329120201004,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.669853200559125,54.000347514194175
114,88.36,11.84549235461655,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.646896630735384,54.000347514194175
115,88.36,11.84672466326338,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.642148186351065,54.000347514194175
116,88.36,11.848039588637448,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64133204786722,54.000347514194175
117,88.36,11.850981711497896,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.645069571598675,54.000347514194175
118,88.36,11.853000157389008,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.65425965144896,54.000347514194175
119,88.36,11.851230125291854,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.650630181411415,54.000347514194175
120,88.36,11.850674705744288,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64477333614757,54.000347514194175
121,88.36,11.853990795305336,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64173038899723,54.000347514194175
122,88.36,11.84992276144066,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
123,88.36,11.849704520550576,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999998,54.000347514194175
124,88.36,11.849428787476354,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
125,88.36,11.84921624593902,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
126,88.36,11.849432144758032,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
127,88.36,11.850171168133663,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
128,88.36,11.84973100535194,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
129,88.36,11.848082055435924,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64008578468749,54.000347514194175
130,88.36,11.850078212842556,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64503483501324,54.000347514194175
131,88.36,11.852634437203584,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.70152081257055,54.000347514194175
132,88.36,11.853284471311392,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.845407250205874,54.000347514194175
133,88.36,11.851764823254166,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.78810975043581,54.000347514194175
134,88.36,11.846458043549662,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.67497630114911,54.000347514194175
135,88.36,11.846768135214239,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64573663823834,54.000347514194175
136,88.36,11.850936827340483,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64197916090622,54.000347514194175
137,88.36,11.856077519733544,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.647972862555214,54.000347514194175
138,88.36,11.86525313864149,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.675706614354326,54.000347514194175
139,88.36,11.860718351178445,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.65687403993455,54.000347514194175
140,88.36,11.858063633526605,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.643010764550745,54.000347514194175
141,88.36,11.857313570261654,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64053076865149,54.000347514194175
142,88.36,11.859549976029294,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64010361548974,54.000347514194175
143,88.36,11.85143907527455,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
144,88.36,11.851702556906808,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
145,88.36,11.851641998176415,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
146,88.36,11.85125589361245,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
147,88.36,11.850901277426972,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
148,88.36,11.851047079114627,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
149,88.36,11.851728122774787,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
150,88.36,11.85051297919191,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
151,88.36,11.850283384473597,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64153562752015,54.000347514194175
152,88.36,11.854448204179153,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.69604797512273,54.000347514194175
153,88.36,11.855945961691551,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.892421250361,54.000347514194175
154,88.36,11.853008962050177,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.82516825072322,54.000347514194175
155,88.36,11.847034875104992,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.67538412792337,54.000347514194175
156,88.36,11.851323266774166,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.644382596837275,54.000347514194175
157,88.36,11.860209212703172,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.647162880526096,54.000347514194175
158,88.36,11.873268195943648,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.690740915669274,54.000347514194175
159,88.36,11.869184181045068,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.668185475839245,54.000347514194175
160,88.36,11.872191231887637,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64168536714186,54.000347514194175
161,88.36,11.876441422565595,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64002028252074,54.000347514194175
162,88.36,11.870005320738114,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.6400046400741,54.000347514194175
163,88.36,11.861659172248036,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000044178237,54.000347514194175
164,88.36,11.851558811844296,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
165,88.36,11.852583171297361,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
166,88.36,11.853490180722773,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
167,88.36,11.854433439546813,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
168,88.36,11.855144855646232,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
169,88.36,11.855087058467689,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
170,88.36,11.85389248840354,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
171,88.36,11.854192440160928,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
172,88.36,11.852924365667597,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.640908031656316,54.000347514194175
173,88.36,11.856916371385536,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.685844125207325,54.000347514194175
174,88.36,11.859784471192661,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.92396612562851,54.000347514194175
175,88.36,11.853851849255996,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.8477727514234,54.000347514194175
176,88.36,11.85079115339453,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.67106973567362,54.000347514194175
177,88.36,11.864522197646457,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.648315858672305,54.000347514194175
178,88.36,11.883003501177212,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.69861457063556,54.000347514194175
179,88.36,11.881568374355638,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.667227409750616,54.000347514194175
180,88.36,11.889707075445873,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64079149975249,54.000347514194175
181,88.36,11.890518609111403,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000402577836,54.000347514194175
182,88.36,11.87670327669766,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.640000521218255,54.000347514194175
183,88.36,11.862099288663483,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000011844259,54.000347514194175
184,88.36,11.854315795217106,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000009499345,54.000347514194175
185,88.36,11.850512053798209,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
186,88.36,11.851633743974835,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
187,88.36,11.853085654518564,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
188,88.36,11.855226553890732,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
189,88.36,11.85855028222296,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
190,88.36,11.861545311681262,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
191,88.36,11.86162826645975,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
192,88.36,11.860752143991338,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
193,88.36,11.860436605089406,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64013724840165,54.000347514194175
194,88.36,11.859821341683265,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.673128225301966,54.000347514194175
195,88.36,11.868050383275596,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.99301037598306,54.000347514194175
196,88.36,11.857868785652622,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.88764675411317,54.000347514194175
197,88.36,11.873693658233714,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.666259828708704,54.000347514194175
198,88.36,11.904379101575675,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.712486640886425,54.000347514194175
199,88.36,11.911781969429901,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.660679315829505,54.000347514194175
200,88.36,11.909677775570447,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64002660963412,54.000347514194175
201,88.36,11.885572282047894,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000088234474,54.000347514194175
202,88.36,11.863512780691458,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000018540374,54.000347514194175
203,88.36,11.85514408570885,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.640000127951865,54.000347514194175
204,88.36,11.85174765820024,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.6400001049546,54.000347514194175
205,88.36,11.85011792398394,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000008618217,54.000347514194175
206,88.36,11.849464342595406,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
207,88.36,11.850289768367219,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999998,54.000347514194175
208,88.36,11.851415433031635,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
209,88.36,11.853306904725713,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
210,88.36,11.856413962936681,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999998,54.000347514194175
211,88.36,11.859967700838434,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
212,88.36,11.864598260824607,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
213,88.36,11.874131330924383,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
214,88.36,11.883801659109844,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000000002944,54.000347514194175
215,88.36,11.881661209204951,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64398467405811,54.000347514194175
216,88.36,11.893503972007737,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,53.27540150397653,54.000347514194175
217,88.36,11.890059954367253,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.92906678635003,54.000347514194175
218,88.36,11.972565202685054,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.732917678859245,54.000347514194175
219,88.36,11.936617879817184,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64966484090274,54.000347514194175
220,88.36,11.89172524588289,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64001039451224,54.000347514194175
221,88.36,11.86630946575827,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.640000369645996,54.000347514194175
222,88.36,11.857685446649057,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000024425685,54.000347514194175
223,88.36,11.85380298463745,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000013514299,54.000347514194175
224,88.36,11.851565695354276,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.640000078840416,54.000347514194175
225,88.36,11.85013216040228,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.640000046969355,54.000347514194175
226,88.36,11.849228739417793,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.64000002742805,54.000347514194175
227,88.36,11.848652242837835,363,88.35999999999258,88.36,81.55440000000063,81.55440000000063,52.63999999999999,54.000347514194175
