Sensor ID,Max of Sensor,Average of Sensor,Number of Exceedances,Average Max Column,Max Value,99.9th Percentile of Sensor,Max of 99.9th Percentile,8 Hour Average of Sensor,8 Hour Max
720,2.593882,0.014934264865419876,363,4.265377124018264,22.22758,2.3083432780000264,17.134117640000074,0.32423525085398586,3.9236948675
721,2.4808550000000005,0.014109641220372829,363,4.265377124018264,22.22758,2.2445073720000224,17.134117640000074,0.3101068759363976,3.9236948675
722,2.262466,0.012821382136718957,363,4.265377124018264,22.22758,2.0613018760000186,17.134117640000074,0.2828082510228652,3.9236948675
723,1.9725970000000002,0.011136872462228699,363,4.265377124018264,22.22758,1.7824289880000177,17.134117640000074,0.2465746262102789,3.9236948675
724,1.649414,0.009258806064014198,363,4.265377124018264,22.22758,1.4527803060000182,17.134117640000074,0.20617675146620124,3.9236948675
725,1.331057,0.007568977082420515,363,4.265377124018264,22.22758,1.1327013806000186,17.134117640000074,0.16638212685979875,3.9236948675
726,1.03989,0.006211254557740619,363,4.265377124018264,22.22758,0.8482260592000177,17.134117640000074,0.12998625245955875,3.9236948675
727,0.7899204000000001,0.005334700224756758,363,4.265377124018264,22.22758,0.6149170748000162,17.134117640000074,0.09874005330674251,3.9236948675
728,0.5853218000000001,0.004967065969857421,363,4.265377124018264,22.22758,0.5479320508000035,17.134117640000074,0.07316522949107002,3.9236948675
729,0.7266825,0.0051709249711015615,363,4.265377124018264,22.22758,0.6181025186000101,17.134117640000074,0.09083531250586135,3.9236948675
730,1.049855,0.005843929575550737,363,4.265377124018264,22.22758,0.8040467916000229,17.134117640000074,0.13123187500754882,3.9236948675
731,1.456371,0.006929920377961455,363,4.265377124018264,22.22758,1.070768274200036,17.134117640000074,0.18204637500963686,3.9236948675
732,1.916644,0.008384305712186119,363,4.265377124018264,22.22758,1.3631674666000515,17.134117640000074,0.2395916886375,3.9236948675
733,2.400494,0.010152701747258464,363,4.265377124018264,22.22758,1.6840967240000666,17.134117640000074,0.30009556454125,3.9236948675
734,2.845393,0.012090572700741735,363,4.265377124018264,22.22758,2.030647781200076,17.134117640000074,0.3557915215375,3.9236948675
735,3.2634890000000003,0.014310449627794639,363,4.265377124018264,22.22758,2.3675110898000833,17.134117640000074,0.40818804957500004,3.9236948675
736,3.655779,0.016838586008347936,363,4.265377124018264,22.22758,2.68865809860009,17.134117640000074,0.457428083875,3.9236948675
737,4.022279,0.019760016871995138,363,4.265377124018264,22.22758,2.9867602620000966,17.134117640000074,0.5035561675,3.9236948675
738,4.3665650000000005,0.023175302899006506,363,4.265377124018264,22.22758,3.256891286000103,17.134117640000074,0.547102223375,3.9236948675
739,4.653728,0.02684916915145782,363,4.265377124018264,22.22758,3.46926581000011,17.134117640000074,0.5836929967225001,3.9236948675
740,4.844146,0.03050735601421109,363,4.265377124018264,22.22758,3.618105214000114,17.134117640000074,0.6083928302637501,3.9236948675
741,4.874096000000001,0.03367870505150108,363,4.265377124018264,22.22758,3.7563218120001043,17.134117640000074,0.6131092773625002,3.9236948675
742,4.740645,0.03627246320287503,363,4.265377124018264,22.22758,3.77215997400009,17.134117640000074,0.597821704725,3.9236948675
743,4.444824,0.038030428214141106,363,4.265377124018264,22.22758,3.647164964000074,17.134117640000074,0.5627258915500001,3.9236948675
744,4.008983,0.038921868192253135,363,4.265377124018264,22.22758,3.384547480000058,17.134117640000074,0.510458761375,3.9236948675
745,3.473492,0.03898812190035032,363,4.265377124018264,22.22758,3.007902804000043,17.134117640000074,0.44636609099999996,3.9236948675
746,1.366196,0.009950317667189613,363,4.265377124018264,22.22758,1.1107170702000237,17.134117640000074,0.17078207040249999,3.9236948675
747,1.482997,0.010052119400024526,363,4.265377124018264,22.22758,1.1996205040000263,17.134117640000074,0.185387214675,3.9236948675
748,1.5906740000000001,0.010208364522713991,363,4.265377124018264,22.22758,1.2839650836000287,17.134117640000074,0.19885409186250003,3.9236948675
749,1.676273,0.010388296640006353,363,4.265377124018264,22.22758,1.3548858162000297,17.134117640000074,0.209565125,3.9236948675
750,1.730516,0.010542738421351262,363,4.265377124018264,22.22758,1.4047017372000303,17.134117640000074,0.2163602720375,3.9236948675
751,1.7386849999999998,0.010604614958264444,363,4.265377124018264,22.22758,1.4196278292000295,17.134117640000074,0.21740032016249997,3.9236948675
752,1.692867,0.010560069740274503,363,4.265377124018264,22.22758,1.391627215800028,17.134117640000074,0.2116966903,3.9236948675
753,1.576331,0.01026905177153758,363,4.265377124018264,22.22758,1.3031763704000254,17.134117640000074,0.19715732851249998,3.9236948675
754,1.402283,0.009879720358088918,363,4.265377124018264,22.22758,1.164264633400022,17.134117640000074,0.17543269449999999,3.9236948675
755,1.183547,0.00942494942405566,363,4.265377124018264,22.22758,1.0179346788000152,17.134117640000074,0.14812318249999998,3.9236948675
756,0.9384719000000001,0.008992917036013619,363,4.265377124018264,22.22758,0.9197863650000018,17.134117640000074,0.11751876650000002,3.9236948675
757,1.075424,0.008781360753416326,363,4.265377124018264,22.22758,0.9384029456000127,17.134117640000074,0.13501200437968824,3.9236948675
758,1.287966,0.008937149689473067,363,4.265377124018264,22.22758,1.029280836200024,17.134117640000074,0.16158635232484214,3.9236948675
759,1.5256200000000002,0.009576790783124163,363,4.265377124018264,22.22758,1.2523316476000255,17.134117640000074,0.19130046840843476,3.9236948675
760,1.78207,0.010690281504366158,363,4.265377124018264,22.22758,1.5068728940000256,17.134117640000074,0.22336481911533274,3.9236948675
761,2.041275,0.012177396059179517,363,4.265377124018264,22.22758,1.7778885060000245,17.134117640000074,0.25577433296001445,3.9236948675
762,2.276316,0.013829392453669398,363,4.265377124018264,22.22758,2.0348058900000225,17.134117640000074,0.2851638436789207,3.9236948675
763,2.4490819999999998,0.015384104559532128,363,4.265377124018264,22.22758,2.2394582980000193,17.134117640000074,0.30676963652585193,3.9236948675
764,2.5219970000000007,0.01659852107912186,363,4.265377124018264,22.22758,2.342621294000017,17.134117640000074,0.3158941811301785,3.9236948675
765,2.463702,0.017178516072983593,363,4.265377124018264,22.22758,2.3082049000000144,17.134117640000074,0.3086169172425165,3.9236948675
766,2.271834,0.01718368013763758,363,4.265377124018264,22.22758,2.143487262000012,17.134117640000074,0.2846423909866427,3.9236948675
767,1.965482,0.016858565571578093,363,4.265377124018264,22.22758,1.9479192080000016,17.134117640000074,0.2463576748589966,3.9236948675
768,2.246505,0.016459352362118002,363,4.265377124018264,22.22758,2.0388846060000194,17.134117640000074,0.28081312566557964,3.9236948675
769,2.5045669999999998,0.016194277355702714,363,4.265377124018264,22.22758,2.2079322540000272,17.134117640000074,0.3130708757497201,3.9236948675
770,2.6505959999999997,0.015980504269767538,363,4.265377124018264,22.22758,2.338167194000029,17.134117640000074,0.3313245008349716,3.9236948675
771,2.6652,0.015546204890285931,363,4.265377124018264,22.22758,2.385818536000026,17.134117640000074,0.333150000920803,3.9236948675
772,2.547085,0.01461093474675378,363,4.265377124018264,22.22758,2.3125900880000216,17.134117640000074,0.3183856260066369,3.9236948675
773,2.3173000000000004,0.013178183556153656,363,4.265377124018264,22.22758,2.1112296900000196,17.134117640000074,0.28966250110607655,3.9236948675
774,2.013614,0.01139223393211234,363,4.265377124018264,22.22758,1.8141523620000184,17.134117640000074,0.2517017513391875,3.9236948675
775,1.6760119999999998,0.009400572637619533,363,4.265377124018264,22.22758,1.4645290660000196,17.134117640000074,0.20950150165624623,3.9236948675
776,1.342151,0.007728752990693723,363,4.265377124018264,22.22758,1.1326079154000195,17.134117640000074,0.167768877174465,3.9236948675
777,1.039772,0.006445286698086884,363,4.265377124018264,22.22758,0.8405870748000185,17.134117640000074,0.12997150292642998,3.9236948675
778,0.7846581,0.005704700894259501,363,4.265377124018264,22.22758,0.6511269428000124,17.134117640000074,0.09808226646226499,3.9236948675
779,0.6523171000000001,0.005578502562841059,363,4.265377124018264,22.22758,0.6254038118000026,17.134117640000074,0.08153963750563795,3.9236948675
780,0.970116,0.00605250040573705,363,4.265377124018264,22.22758,0.7695188404000186,17.134117640000074,0.12126450000724778,3.9236948675
781,1.37982,0.007084290406818595,363,4.265377124018264,22.22758,1.0330116196000323,17.134117640000074,0.17247750000951034,3.9236948675
782,1.8647779999999998,0.008532028177108613,363,4.265377124018264,22.22758,1.348556334600048,17.134117640000074,0.23310906745,3.9236948675
783,2.3828290000000005,0.010361980197844059,363,4.265377124018264,22.22758,1.678077372600066,17.134117640000074,0.29789286353125005,3.9236948675
784,2.885349,0.012474615955474857,363,4.265377124018264,22.22758,2.0549817436000772,17.134117640000074,0.36080819167500006,3.9236948675
785,3.342856,0.014837369848429162,363,4.265377124018264,22.22758,2.4199474980000857,17.134117640000074,0.418139197175,3.9236948675
786,3.7766309999999996,0.017563199072189783,363,4.265377124018264,22.22758,2.771428929400093,17.134117640000074,0.47258662425,3.9236948675
787,4.1826620000000005,0.020721607668565536,363,4.265377124018264,22.22758,3.0978866460001013,17.134117640000074,0.5236904297500002,3.9236948675
788,4.549180000000001,0.024359752939500372,363,4.265377124018264,22.22758,3.383180534000109,17.134117640000074,0.5701179922541251,3.9236948675
789,4.8556989999999995,0.02829343647995853,363,4.265377124018264,22.22758,3.6085442020001155,17.134117640000074,0.60920465763875,3.9236948675
790,5.039771,0.03213632971177504,363,4.265377124018264,22.22758,3.7765296460001174,17.134117640000074,0.63316134378375,3.9236948675
791,5.073718000000001,0.035638887819389536,363,4.265377124018264,22.22758,3.920943842000108,17.134117640000074,0.6386486664125002,3.9236948675
792,4.904615000000001,0.038315842454963486,363,4.265377124018264,22.22758,3.9106668940000926,17.134117640000074,0.6192949871000001,3.9236948675
793,4.561733,0.040114973995513316,363,4.265377124018264,22.22758,3.748799374000076,17.134117640000074,0.578600028625,3.9236948675
794,4.081864,0.0409891555384359,363,4.265377124018264,22.22758,3.447818466000059,17.134117640000074,0.5213791037500003,3.9236948675
795,3.5121150000000005,0.04110927432764229,363,4.265377124018264,22.22758,3.0380941000000443,17.134117640000074,0.4540750382500001,3.9236948675
796,2.915188,0.04077948961742999,363,4.265377124018264,22.22758,2.667803354000023,17.134117640000074,0.43855816436375,3.9236948675
797,1.3079290000000003,0.010662890205625917,363,4.265377124018264,22.22758,1.1036768712000191,17.134117640000074,0.16349556376625005,3.9236948675
798,1.44789,0.010737325869990414,363,4.265377124018264,22.22758,1.1722853544000256,17.134117640000074,0.18099423630625003,3.9236948675
799,1.5786300000000002,0.010839427355065169,363,4.265377124018264,22.22758,1.2709675756000287,17.134117640000074,0.19734203877500003,3.9236948675
800,1.6987560000000004,0.011010369783228105,363,4.265377124018264,22.22758,1.3659806220000312,17.134117640000074,0.21236551401250003,3.9236948675
801,1.790384,0.01119555036702027,363,4.265377124018264,22.22758,1.4441218776000322,17.134117640000074,0.22383109673749998,3.9236948675
802,1.8380290000000004,0.011330006587264152,363,4.265377124018264,22.22758,1.4921794852000323,17.134117640000074,0.22980321872500004,3.9236948675
803,1.8310520000000001,0.01135945843299592,363,4.265377124018264,22.22758,1.498673591200031,17.134117640000074,0.22895231031250002,3.9236948675
804,1.75742,0.011189493666530869,363,4.265377124018264,22.22758,1.4496662068000288,17.134117640000074,0.21977452225,3.9236948675
805,1.618694,0.010831496552415375,363,4.265377124018264,22.22758,1.3432434578000256,17.134117640000074,0.20246441475000002,3.9236948675
806,1.419289,0.010415532143938927,363,4.265377124018264,22.22758,1.182567788000022,17.134117640000074,0.1775722615,3.9236948675
807,1.173258,0.00994110984690535,363,4.265377124018264,22.22758,1.052909181400011,17.134117640000074,0.14685197725,3.9236948675
808,1.041193,0.009583809477776723,363,4.265377124018264,22.22758,0.9915230524000047,17.134117640000074,0.13073505245404712,3.9236948675
809,1.274378,0.009564937617519278,363,4.265377124018264,22.22758,1.0464096584000213,17.134117640000074,0.15989024024783324,3.9236948675
810,1.5414379999999999,0.01004292657175874,363,4.265377124018264,22.22758,1.2427769228000276,17.134117640000074,0.19328042031518536,3.9236948675
811,1.8359740000000002,0.011069959598688549,363,4.265377124018264,22.22758,1.525144401400029,17.134117640000074,0.2301060573894194,3.9236948675
812,2.143791,0.012606087612090656,363,4.265377124018264,22.22758,1.8350259960000286,17.134117640000074,0.26859227647032496,3.9236948675
813,2.434083,0.014427819591738202,363,4.265377124018264,22.22758,2.1399768240000276,17.134117640000074,0.30488855043754426,3.9236948675
814,2.6639120000000003,0.016201129024631205,363,4.265377124018264,22.22758,2.3898255100000254,17.134117640000074,0.33362756578119995,3.9236948675
815,2.785223,0.01755492944026954,363,4.265377124018264,22.22758,2.5265149940000238,17.134117640000074,0.34880187638119925,3.9236948675
816,2.755889,0.018264713871210904,363,4.265377124018264,22.22758,2.516582384000022,17.134117640000074,0.34514535349002307,3.9236948675
817,2.5630319999999998,0.018374452102988065,363,4.265377124018264,22.22758,2.364493462000018,17.134117640000074,0.3210478726071826,3.9236948675
818,2.225432,0.01806521222675226,363,4.265377124018264,22.22758,2.1237939840000095,17.134117640000074,0.27885795147922626,3.9236948675
819,2.293974,0.017604957839011535,363,4.265377124018264,22.22758,2.121342354000016,17.134117640000074,0.2867467507179375,3.9236948675
820,2.566782,0.017203761957744836,363,4.265377124018264,22.22758,2.2996839200000245,17.134117640000074,0.32084775080915784,3.9236948675
821,2.7242610000000003,0.01685674485542032,363,4.265377124018264,22.22758,2.4346505020000273,17.134117640000074,0.340532625900452,3.9236948675
822,2.736548,0.016224992956520058,363,4.265377124018264,22.22758,2.470979732000025,17.134117640000074,0.3420685009912095,3.9236948675
823,2.613849,0.015187667419171415,363,4.265377124018264,22.22758,2.388582916000021,17.134117640000074,0.32673112608383004,3.9236948675
824,2.373448,0.013649117462505703,363,4.265377124018264,22.22758,2.1720540060000184,17.134117640000074,0.29668100121902435,3.9236948675
825,2.05337,0.011725863796762243,363,4.265377124018264,22.22758,1.8501877260000192,17.134117640000074,0.25667125149160375,3.9236948675
826,1.699712,0.009675283439067654,363,4.265377124018264,22.22758,1.4832490320000202,17.134117640000074,0.21246400189834375,3.9236948675
827,1.3534030000000001,0.007969676695025131,363,4.265377124018264,22.22758,1.1329373256000206,17.134117640000074,0.16917537755393877,3.9236948675
828,1.039827,0.0067820598274892195,363,4.265377124018264,22.22758,0.8326986364000193,17.134117640000074,0.129978378487375,3.9236948675
829,0.7747616999999999,0.006239641162552914,363,4.265377124018264,22.22758,0.6999692782000069,17.134117640000074,0.09684521726175999,3.9236948675
830,0.8805765,0.006406773077252328,363,4.265377124018264,22.22758,0.7672513864000106,17.134117640000074,0.11007206250692121,3.9236948675
831,1.295799,0.0072408036601344546,363,4.265377124018264,22.22758,0.9777411664000295,17.134117640000074,0.16197487500920008,3.9236948675
832,1.803564,0.008693927759571951,363,4.265377124018264,22.22758,1.3152480820000454,17.134117640000074,0.22545872822500002,3.9236948675
833,2.361017,0.010542467705114548,363,4.265377124018264,22.22758,1.6790937804000634,17.134117640000074,0.29517668003125,3.9236948675
834,2.916811,0.012838727810773849,363,4.265377124018264,22.22758,2.0705402510000788,17.134117640000074,0.3647527277625,3.9236948675
835,3.446685,0.015449383344638759,363,4.265377124018264,22.22758,2.4856535902000894,17.134117640000074,0.431151317375,3.9236948675
836,3.9241699999999997,0.018386339623955934,363,4.265377124018264,22.22758,2.869060908000098,17.134117640000074,0.49108768425000004,3.9236948675
837,4.365547,0.021800675849176103,363,4.265377124018264,22.22758,3.2225805080001066,17.134117640000074,0.5467063270000001,3.9236948675
838,4.756833,0.025697357013216116,363,4.265377124018264,22.22758,3.5270885920001143,17.134117640000074,0.59629624538325,3.9236948675
839,5.0723780000000005,0.029895181954316157,363,4.265377124018264,22.22758,3.7594572140001223,17.134117640000074,0.63662861920875,3.9236948675
840,5.262851,0.034061247918119035,363,4.265377124018264,22.22758,3.959230356000121,17.134117640000074,0.6614830878750001,3.9236948675
841,5.27735,0.03778527944138838,363,4.265377124018264,22.22758,4.0914376380001105,17.134117640000074,0.6649850316499998,3.9236948675
842,5.081455000000001,0.0406699125652885,363,4.265377124018264,22.22758,4.061441446000096,17.134117640000074,0.6425582336875001,3.9236948675
843,4.695349,0.04253035641028989,363,4.265377124018264,22.22758,3.8639884880000777,17.134117640000074,0.59697231975,3.9236948675
844,4.164989,0.043440173905218885,363,4.265377124018264,22.22758,3.5197500640000605,17.134117640000074,0.5342702693750001,3.9236948675
845,3.5473910000000006,0.04361351785842125,363,4.265377124018264,22.22758,3.0657655660000454,17.134117640000074,0.46769627082250004,3.9236948675
846,2.916954,0.04336733043358566,363,4.265377124018264,22.22758,2.787828962000012,17.134117640000074,0.45365662730749995,3.9236948675
